NeuroMorpho.Org.ID,Neuron.Name,Archive.Name,Species.Name,Strain,Structural.Domains,Physical.Integrity,Morphological.Attributes,Min.Age,Max.Age,Gender,Min.Weight,Max.Weight,Development,Primary.Brain.Region,Secondary.Brain.Region,Tertiary.Brain.Region,Primary.Cell.Class,Secondary.Cell.Class,Tertiary.Cell.Class,Original.Format,Experiment.Protocol,Experimental.Condition,Staining.Method,Slicing.Direction,Slice.Thickness,Tissue.Shrinkage,Objective.Type,Magnification,Reconstruction.Method,Date.of.Deposition,Date.of.Upload,Soma.Surface,Number.of.Stems,Number.of.Bifurcations,Number.of.Branches,Overall.Width,Overall.Height,Overall.Depth,Average.Diameter,Total.Length,Total.Surface,Total.Volume,Max.Euclidean.Distance,Max.Path.Distance,Max.Branch.Order,Average.Contraction,Total.Fragmentation,Partition.Asymmetry,Average.Rall.s.Ratio,Average.Bifurcation.Angle.Local,Average.Bifurcation.Angle.Remote,Fractal.Dimension,Soma_Surface,N_stems,N_bifs,N_branch,N_tips,Width,Height,Depth,Type,Diameter,Diameter_pow,Length,Surface,SectionArea,Volume,EucDistance,PathDistance,Branch_Order,Terminal_degree,TerminalSegment,Taper_1,Taper_2,Branch_pathlength,Contraction,Fragmentation,Daughter_Ratio,Parent_Daughter_Ratio,Partition_asymmetry,Rall_Power,Pk,Pk_classic,Pk_2,Bif_ampl_local,Bif_ampl_remote,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,Last_parent_diam,Diam_threshold,HillmanThreshold,Helix,Fractal_Dim,Gstat.total.cable.length,gstats.maximum.path.length,gstats.number.of.branch.points,gstats.mpeucl,gstats.maximum.branch.order,Gstats.mean.branch.angle,Gstats.mean.branch.length,gstats.mplen,gstats.mbo,gstats.field.height,gstats.field.depth,gstats.chullx,gstats.chully,gstats.chullz,Sholl.1,Sholl.2,Sholl.2c,Sholl.3,Sholl.4,Sholl.5,Sholl.6,Sholl.7,Sholl.8,Sholl.9,Sholl.10,Sholl.11,Sholl.12,Sholl.13,Sholl.14,Sholl.15,Sholl.16,Sholl.17,Sholl.18,Sholl.19,Sholl.20,Sholl.21,Sholl.22,Sholl.23,Sholl.24,Sholl.25,Sholl.26,Sholl.27,Sholl.28,Sholl.29,Sholl.30,Sholl.31,Sholl.32,Sholl.33,Sholl.34,Sholl.35,Sholl.36,Sholl.37,Sholl.38,Sholl.39,Sholl.40,Sholl.41,Sholl.42,Sholl.43,Sholl.44,Sholl.45,Sholl.46,Sholl.47,Sholl.48,Sholl.49,Sholl.50
NMO_33219,020910C-07-1to41aupPy,Kim,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",60,60,Male/Female,Not reported,Not reported,adult,hippocampus,CA1,Not reported,principal cell,pyramidal,Not reported,neuTube.swc,in vitro,Control,red fluorescent protein,horizontal,100,Reported 50% in z Not corrected,oil,40x,neuTube,2014-01-10,2015-07-07,2498.51,5,25,55,441.01,890.4,21.94,1.92,6988.64,42199.2,22398.3,287.84,316.43,6.19,0.95,2705,0.69,1.71,72.03,51.87,1.01,2498.51,5,29,58,30,396.34,888.78,22.65,10062,5543.66,9208.37,7018.59,44530.5,14935.7,37395.8,777290,854472,16731,4715,2307,7.23495,15.457,7018.3,55.3827,2713,56.8821,48.951,19.0334,28.395,47.6798,47.212,46.4605,1890.83,1330.11,3117.63,3635.41,2059.13,2494.57,18.1852,66.878,75.6075,0.16,49.5054,7018.59,889.3631,29,0.9024341,15,1.350607,118.9592,314.9547,6.644068,0.4938727,18.95479,-5.068523,201.108,-2.594407,1,5,5,10,11,11,13,13,14,14,15,17,18,14,12,13,14,13,14,13,11,10,8,8,8,10,9,9,9,8,6,5,5,5,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,0
NMO_33217,020910c-02-01,Kim,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",60,60,Male/Female,Not reported,Not reported,adult,hippocampus,CA1,Not reported,principal cell,pyramidal,Not reported,neuTube.swc,in vitro,Control,red fluorescent protein,horizontal,100,Reported 50% in z Not corrected,oil,40x,neuTube,2014-01-10,2015-07-07,2637.13,2,45,92,366.53,707.92,22.64,1.83,7726.69,44534,22595.3,206.87,234.62,6.76,0.95,3067,0.55,1.72,71.87,45.62,1.01,2637.13,2,46,92,47,366.53,707.64,22.63,11027,5876.4,9025.91,7771.49,46577.7,12509.8,31636.8,631590,716302,20647,5999,2516,3.21881,17.551,7771.05,87.8197,3068,71.1761,81.4905,25.2464,56.705,83.4708,79.582,79.2112,3234.15,2189.42,5038.02,6226.37,4026.33,3735.84,33.7688,93.9957,103.427,0.79,85.936,7771.493,596.4283,46,0.8731533,17,1.2929,82.67546,233.4753,7.698925,0.51503,14.79113,3.746172,79.11739,2.210634,1,2,2,2,7,8,9,16,20,20,23,28,24,25,28,25,24,26,25,20,21,21,18,17,17,17,15,11,9,10,8,9,9,8,5,6,6,6,4,4,3,3,2,1,1,1,1,1,1,1,0
NMO_33225,020910c-07-2cNewPy,Kim,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Complete,"Diameter, 3D, Angles",60,60,Male/Female,Not reported,Not reported,adult,hippocampus,CA1,Not reported,principal cell,pyramidal,Not reported,neuTube.swc,in vitro,Control,red fluorescent protein,horizontal,100,Reported 50% in z Not corrected,oil,40x,neuTube,2014-01-10,2015-07-07,3793.08,6,24,54,452.61,818.67,25.08,1.91,6918.89,41459.69,21761.2,256.85,279.95,4.18,0.95,2702,0.73,1.77,71.91,45.2,1.01,3793.08,6,28,57,30,452.4,818.25,25.08,9550,5646.5,9685.9,6974.93,44919.7,16464.4,39977.8,689641,751638,11227,4770,2280,5.48015,15.2468,6974.65,54.753,2710,54.3698,50.5634,21.2381,16.37,49.3115,48.5247,47.9368,1725.89,1205.65,2854.29,3713.39,2055.49,2077.3,11.5281,105.375,120.283,-0.15,51.533,6974.928,644.2158,28,0.9323558,14,1.273774,114.3431,277.3572,6.017241,0.5735356,17.14964,6.981949,108.9132,-3.805714,1,6,6,5,6,8,9,12,13,14,11,14,15,15,15,15,15,16,16,16,16,15,17,16,18,17,17,16,15,14,13,13,11,9,10,11,9,9,9,9,7,5,5,4,3,3,2,2,1,1,0
NMO_08943,02092012-cell-5,Uteshev,rat,Sprague-Dawley,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 3D, Angles",20,30,Male,Not reported,Not reported,adult,myelencephalon,solitary nucleus,caudal,principal cell,Not reported,Not reported,Neurolucida.dat,in vitro,Control,neurobiotin,horizontal,300,Reported (no values given) Not corrected,Not reported,Not reported,Neurolucida,2013-03-15,2013-05-06,1447.8,3,2,7,279.23,317.35,13.17,0.16,821.8,413.08,16.52,251.93,310.87,1,0.88,136,0,2,74.66,80.25,1.02,1447.8,3,3,9,7,291.71,311.46,13.17,411,86.1772,307.202,843.263,1860.88,726.972,7788.46,13218.1,15730.8,97,154,129,1.52517,2.97765,843.23,8.16721,139,3,6.02235,1,0,6,6,6,149.329,160.506,256.932,248.972,287.423,319.232,0.32,43.7448,54.401,0.65,6.17567,843.2628,310.8748,3,0.9025854,2,1.915956,93.69587,113.171,1.3,0.9162314,19.09908,13.39928,38.48388,3.985468,1,5,5,5,3,3,4,4,4,5,5,6,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_08941,02112012-cell-2,Uteshev,rat,Sprague-Dawley,"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 3D, Angles",20,30,Male,Not reported,Not reported,adult,myelencephalon,solitary nucleus,caudal,principal cell,Not reported,Not reported,Neurolucida.dat,in vitro,Control,neurobiotin,horizontal,300,Reported (no values given) Not corrected,Not reported,Not reported,Neurolucida,2013-03-15,2013-05-06,1472.4,2,3,8,75.79,299.17,23.78,0.16,505.3,253.99,10.15,255.11,302.37,3,0.89,78,0.66,2,105.88,68.45,1.02,1472.4,2,4,10,7,75.8,299.17,26.64,237,77.4504,307.344,526.949,1726.39,738.298,7982.01,11194.6,12842.5,122,161,52,0.501639,1.98522,526.91,9.17869,81,4,8.01478,3,0,8,8,8,470.337,205.369,197.497,340.752,224.852,72.8144,0.16,44.1136,54.862,-0.62,7.15489,526.9488,302.3729,4,0.9137952,4,2.171461,52.69488,158.5496,2,0.2595939,3.009009,-13.48481,130.2322,13.78222,1,4,4,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0
NMO_06378,21204,Masland,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Complete,"No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,2817.34,4,152,308,165.94,195.45,2.35,0.2,3581.37,2183.73,109.74,160.9,184.15,15,0.92,2106,0.56,2,92.58,89.35,1.03,2817.34,4,153,310,158,151.81,195.45,2.35,6321,526.758,693.541,3611.31,5001.08,1483.09,21206.5,140572,194775,15308,8000,1171,5.59532,3.97463,3609.75,285.565,2109,153,306.025,86.4557,0,306,306,306,14073.7,13582.7,16624.6,16369.2,12238.7,12566,8.26,90.6656,90.6656,-0.13,192.635,3611.314,184.1557,153,0.7250134,16,1.62597,11.6494,92.35416,8.257235,0.894123,29.04903,-16.00857,32.38127,-0.2011569,1,6,6,6,6,7,7,12,16,23,21,18,24,26,30,27,30,31,34,34,32,24,25,24,18,21,19,21,16,13,12,14,12,14,17,15,17,14,14,13,11,10,9,9,6,6,3,2,1,1,0
NMO_06382,30104,Masland,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,1420.63,7,70,147,137.54,281.07,15.76,0.18,3551.23,2155.27,108.71,211.69,223.2,15,0.89,2773,0.56,1.99,78.5,61.36,1.02,1420.63,7,71,149,79,151.17,281.08,15.78,8249,587.27,523.437,3572.49,3575.9,789.878,7662.9,184471,235715,15901,5879,1997,4.8494,7.58107,3571.74,133.95,2776,73.6514,141.398,40.4206,0,142,141.332,141.568,5495.56,4295.81,7815.06,8985.84,4961.94,4978.36,4.02,57.17,78.31,-1.82,138.022,3572.489,223.2066,71,0.7934566,16,1.395173,23.97644,84.91172,6.793333,0.5580018,11.05178,30.03349,17.51096,-8.973552,1,9,9,9,7,8,10,17,20,26,24,27,27,29,34,32,34,32,34,37,33,28,23,22,21,15,12,7,5,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_06386,30108,Masland,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,533.08,5,32,69,262.34,362.79,8.36,0.28,3729.65,3474.81,268.9,263.86,332.45,7,0.86,2474,0.35,2.14,74.9,78.28,1.02,533.088,5,33,71,39,262.35,315.23,8.04,7123,751.808,531.137,3742.67,4007.89,436.301,2005.81,251655,333116,6672,4427,1581,2.17897,0.534693,3742.31,61.964,2477,37.5634,68.3986,12.494,0,66,70.6203,74.0756,2397.01,2505.08,3624.22,3614.57,2549,2540.73,4.38,37.4256,43.717,-0.24,67.9376,3742.672,332.4534,33,0.7622661,8,1.362951,52.71368,134.4838,3.930556,0.7303192,34.12373,12.61387,18.15315,-1.713561,1,7,7,5,6,12,8,9,14,14,15,20,19,20,20,25,21,21,22,21,21,20,21,19,19,21,24,25,14,12,16,9,8,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_02206,030124-1,Yuste,mouse,somatostatin-GFP,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",13,17,Not reported,Not reported,Not reported,young,neocortex,occipital,Not reported,interneuron,Somatostatin (SOM) containing cell,Not reported,Neurolucida.dat,in vitro,Control,biocytin,coronal,300,Not reported,water,60x,Neurolucida,2008-02-06,2008-07-15,1042.53,10,181,372,229.95,294.05,40.5,0.33,8779.92,9351.23,1252.72,204.21,380.64,12,0.88,3566,0.52,1.79,85.65,76.27,1.05,1042.53,10,182,374,193,263.16,279.01,40.5,8239,1233.91,996.933,8798.14,10393.8,959.694,6000.56,285985,647528,21224,17587,1606,10.0726,41.5008,8796.27,330.541,3569,219.223,336.313,96.4446,18.065,330.538,327.514,321.884,15502.7,13805.4,18170.4,19928.9,16271.1,15372.8,17.14,91.3933,114.69,5.37,253.354,8779.922,380.6434,182,0.4873963,13,1.48911,23.60194,181.5278,7.560322,1.144075,5.036138,-6.565404,-1.0177,6.609712,1,10,10,10,11,21,26,28,42,38,36,44,46,40,58,59,62,65,67,56,55,56,47,47,43,46,41,35,30,26,25,25,19,24,20,21,18,15,10,9,5,5,4,4,3,3,3,3,3,3,0
NMO_02210,030213-1,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Incomplete,"Diameter, 3D, Angles",13,17,Not reported,Not reported,Not reported,young,neocortex,occipital,Not reported,interneuron,Not reported,Not reported,Neurolucida.dat,in vitro,Control,biocytin,coronal,300,Not reported,water,60x,Neurolucida,2008-02-06,2008-07-15,772.99,6,38,82,207.62,432.67,21,0.33,3863.11,3968.44,459.25,262.28,423.73,13,0.9,1275,0.52,1.75,83.67,66.91,1.02,772.991,6,39,84,46,260.3,379.2,21,3066,472.161,463.831,3878.79,4741.43,548.114,3490.54,123892,228139,5967,3192,889,3.20083,13.6186,3878.4,76.1815,1278,45.7052,70.8765,21.0764,3.345,71.8276,68.8369,67.9013,3179.59,2542.9,3951.05,4604.01,3153.39,2919,8.752,46.8698,66.955,-0.19,74.1347,3863.105,423.7314,39,0.5697711,14,1.483482,47.11104,178.7797,6.674699,0.6652191,4.292994,11.64027,-16.77285,-0.940047,1,6,6,8,10,11,10,12,19,15,16,24,23,21,23,20,17,18,22,20,25,15,14,14,12,11,10,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,4,3,3,0
NMO_00946,030213DS2,Staiger,rat,Wistar,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"No Diameter, 3D, Angles",20,23,Male,Not reported,Not reported,young,neocortex,somatosensory,"barrel, layer 4",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,coronal,300,Reported (no values given) Not corrected,water,40x,Neurolucida,2006-06-06,2006-09-02,865.4,6,52,110,701.04,834.38,263.73,0.45,12978.9,16141.1,3056.25,727.93,1120.31,9,0.83,4032,0.52,1.59,70.59,64.85,1.04,865.406,6,53,112,60,755.46,739.92,259.45,10488,1874.25,1706.37,12995.5,17006.6,1549.69,6648.65,874466,1407890,18984,8581,2622,4.27313,30.8852,12994.9,93.8532,4035,76.2275,90.6482,28.2029,25.11,80.0858,84.8087,81.1168,3671.16,3372.61,5684.51,6115.16,4553.66,4574.56,8.51,59.3388,67.6038,4.95,104.488,12995.47,1120.313,53,0.6620122,10,1.268214,116.031,348.9185,5.044248,0.9243166,3.338987,-103.0326,59.98174,-57.53357,1,7,7,14,26,25,32,34,32,26,24,19,16,15,14,16,14,17,13,13,13,12,11,10,9,9,10,10,9,9,8,9,9,9,9,10,10,10,8,8,8,9,8,7,5,4,2,2,2,1,0
NMO_01856,030224-4-PV,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Complete,"Diameter, 3D, Angles",14,23,Not reported,Not reported,Not reported,young,neocortex,occipital,Not reported,interneuron,Parvalbumin (PV)-positive,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300,Not reported,Not reported,60x,Neurolucida,2007-10-05,2007-12-05,1060.83,7,417,841,420.09,353.71,49,0.28,29631.8,27006.2,2521.03,505.4,793.08,20,0.88,6519,0.51,1.94,75.89,69.19,1.05,1060.84,7,418,843,426,416.7,658.3,49,13852,1929.94,1323.45,29650.1,28067.1,1070.37,7394.55,747284,1978640,62622,28312,3825,9.3987,28.8469,29646,746.213,6522,432.05,816.955,217.024,22.875,812.789,810.999,807.388,31650,28852.4,47417.1,48440.5,36276.2,36355.7,36.64,150.162,153.087,-2.83,587.068,29631.77,793.0867,418,0.4124739,21,1.323248,35.23397,303.47,10.6734,0.7113586,5.592432,15.42942,17.73062,5.389535,1,12,12,31,58,81,110,115,116,140,139,131,127,131,119,115,108,75,66,57,39,29,18,15,11,7,3,2,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,5,3,3,3,3,3,2,0
NMO_00951,030319DS1,Staiger,rat,Wistar,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"No Diameter, 3D, Angles",20,23,Male,Not reported,Not reported,young,neocortex,somatosensory,"barrel, layer 4",principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,coronal,300,Reported (no values given) Not corrected,water,40x,Neurolucida,2006-06-06,2006-09-02,1263.6,6,58,122,1165.36,1423.65,36.35,0.65,12396.2,22791.5,6475.38,911.01,1222.56,11,0.88,3403,0.49,1.48,69.39,66.59,1.03,1263.61,6,59,124,66,1365.23,874.84,36.36,9614,2275.52,2495.56,12416.3,24055.1,2611.99,12812.6,834251,1130190,16544,6668,2474,6.22844,39.9317,12415.7,109.524,3406,104.888,95.3505,29.7083,51.45,78.8654,88.0029,83.1989,4025.11,3862.52,6938.46,6706.1,4510.96,4698.17,20.08,82.9516,96.2916,-3.64,112.07,12416.28,1222.562,59,0.7613827,12,1.243948,100.1313,331.823,5.376,1.420705,38.06252,-18.51432,-7.021007,-9.538717,1,16,16,23,26,34,34,34,28,22,22,16,12,11,11,10,10,11,11,8,7,6,6,9,7,8,8,8,7,7,8,7,6,6,6,8,8,9,10,7,4,4,3,3,3,2,1,1,1,1,0
NMO_06390,30402,Masland,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,671.65,5,79,163,141.02,227.15,8.78,0.19,3065.18,2013.98,112.66,132.62,178.26,11,0.89,2754,0.47,1.96,93.23,75.92,1.02,671.658,5,80,165,86,136.5,227.16,16.03,8190,588.17,415.862,3079.8,2685.63,426.208,2568.16,181082,237390,14298,7069,1503,2.48005,6.79906,3079.03,147.197,2757,82.4333,158.189,38.8911,2.33,86.492,157.444,156.923,7365.29,5997.76,8156.15,9157.4,6147.94,6171.59,5.66,46.617,53.8437,2.67,151.389,3079.8,178.2644,80,0.7463817,12,1.646127,18.66546,86.10436,5.945783,0.6725987,9.774081,9.045288,24.37159,11.68235,1,7,7,7,5,5,5,5,8,11,13,22,23,17,19,24,25,24,26,24,35,33,35,34,30,31,27,26,27,28,24,23,22,17,18,15,15,10,12,11,12,10,9,8,7,5,5,7,3,3,0
NMO_06393,30405,Masland,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,436.66,10,61,132,169.86,177.25,12.8,0.25,3102.29,2468.4,157.64,133.91,174.48,10,0.9,2251,0.48,2,91.46,74.67,1.02,436.661,10,62,134,73,168.56,177.25,12.8,6553,601.367,406.374,3114.07,2905.06,331.48,1445.7,126636,172540,7869,4419,1480,4.61726,9.78388,3113.44,121.355,2254,62,124.216,30.5908,0,124,124,124,5579.13,4555.08,6597.24,7141.59,4653.88,4644.36,5.54,41.7182,53.2473,-0.98,117.996,3114.067,174.4873,62,0.7321674,11,1.621222,23.23931,76.54828,4.548148,1.019982,16.11571,4.039472,14.16193,-6.311078,1,12,12,12,10,10,12,17,21,22,20,19,26,29,30,34,36,33,33,35,29,29,26,27,26,26,23,22,19,20,18,20,15,13,13,13,13,13,14,9,8,8,7,5,5,3,2,1,1,1,0
NMO_02214,030407-5,Yuste,mouse,somatostatin-GFP,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",13,17,Not reported,Not reported,Not reported,young,neocortex,occipital,layer 5,interneuron,Somatostatin (SOM) containing cell,Not reported,Neurolucida.dat,in vitro,Control,biocytin,coronal,300,Not reported,water,60x,Neurolucida,2008-02-06,2008-07-15,699.17,9,292,593,540.19,363.68,85,0.28,22193.4,20250,1963.11,463.5,664.18,17,0.83,10290,0.54,1.93,86.79,76.61,1.06,699.172,9,293,595,303,545.59,388.43,85,22517,3000.2,1881.3,22208.3,20949.2,1193.88,4570.71,1332280,2488020,77876,37763,5616,6.06478,37.8085,22205.3,498.245,10293,315.612,571.215,158.834,13.78,567.098,566.451,564.643,25345.3,22370.8,29935.6,32642.3,23627.8,23510.5,23.37,115.806,132.745,-22.35,488.964,22193.42,664.1861,293,0.5404967,18,1.514818,37.42567,241.7647,8.998316,1.659904,6.421176,24.82507,40.96429,18.44858,1,15,15,30,33,40,49,61,79,79,85,117,99,111,94,82,80,70,57,54,47,40,36,27,25,20,13,15,22,21,11,12,9,8,8,6,5,5,7,3,3,2,2,3,1,1,1,1,1,1,0
NMO_06399,30411,Masland,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,1375.81,12,53,118,267.87,323.08,12.95,0.25,6181.68,5093.92,345.74,221.71,264.83,7,0.89,3957,0.44,1.98,79.19,61.11,1.01,1375.81,12,54,120,67,267.88,323.01,13.75,11724,1083.13,811.826,6202.6,6469.73,901.699,7546,388012,475937,10989,6343,2945,6.78414,3.31176,6202,107.721,3960,58.7393,107.367,24.7262,0,2,107.385,107.858,4197.33,3238.98,6043.73,6751.32,3000.88,3792.35,5.33,58.9576,89.9033,-0.76,109.917,6202.599,264.8346,54,0.8193202,8,1.414794,51.68833,120.1862,3.702479,0.9039943,16.47103,19.66063,5.975402,-12.15364,1,14,14,14,12,13,15,18,19,25,23,28,28,32,35,33,34,34,35,35,33,37,42,42,37,34,34,31,29,28,25,28,26,25,22,17,19,16,14,13,10,8,8,7,7,4,4,2,1,1,0
NMO_06403,30414,Masland,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,743.14,7,116,239,158.9,318.48,9.59,0.15,4188.28,2061.35,87.08,284.42,365.89,12,0.9,4641,0.54,2.01,96.11,91.28,1.01,743.143,7,117,241,125,234.42,318.11,9.65,13643,748.631,460.999,4203.66,2804.49,460.757,2944.54,324333,485841,28919,13831,2785,4.00778,8.01467,4202.54,218.895,4644,124.047,233.492,63.7559,0.825,2.1739,235.236,238.776,11149.7,10589.2,11865.6,12728.9,9798.73,9728.76,5.02,48.2007,55.7908,-0.27,220.253,4203.663,365.8903,117,0.6554514,13,1.690084,17.44259,104.6169,7.152893,0.7535866,23.33076,-20.78159,12.57655,-6.902102,1,9,9,7,14,13,18,31,26,27,44,36,31,31,32,28,23,17,13,15,11,8,8,8,6,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_06407,30418,Masland,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,1537.65,10,56,122,372.07,353.41,12.62,0.35,6473.12,7192.79,637.98,245.13,345.57,6,0.9,3743,0.39,2,77.77,66.45,1.01,1537.65,10,57,124,68,366.48,339.05,20.16,11083,1386.97,1097.59,6495.24,8730.44,1136.16,9143.88,420658,524275,10669,6867,2582,5.84189,9.83821,6494.67,112.952,3746,57,114.162,23.0242,0,114,114,114,4355.54,3721.44,6635.64,7040.19,2741.42,3299.23,8.15,67.634,100.289,0.82,116.261,6495.242,345.5715,57,0.8144302,7,1.388774,52.38099,139.956,3.792,1.110942,19.16716,-14.25591,8.847304,-9.170091,1,12,12,12,10,12,16,14,16,16,22,24,23,27,27,29,29,33,35,38,38,34,33,35,34,39,36,33,29,27,26,28,28,26,25,22,17,15,13,12,11,8,6,5,3,1,2,2,2,2,0
NMO_06411,30422,Masland,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Incomplete","No Diameter, 3D, Angles",Not reported,Not reported,Not reported,Not reported,Not reported,not reported,retina,ganglion layer,Not reported,principal cell,ganglion,Not reported,Neurolucida.dat,in vitro,Control,Multiple,whole mount,Not reported,Not reported,Not reported,Not reported,Neurolucida,2010-05-21,2011-06-01,811.14,6,19,44,303.06,321.83,6.38,0.36,3738.89,4626.68,485.7,274.11,305.11,5,0.9,1704,0.37,2.07,73.89,67.37,1.01,811.149,6,20,46,27,283.18,306.05,10.58,4932,677.901,586.81,3754.95,5437.82,602.326,3745.92,204759,242083,2953,2536,1219,1.7937,4.21296,3754.68,41.988,1707,21,40.787,8.16667,3.665,35,41.3342,42.3698,1404.05,1280.05,2342.94,2406.68,701.235,596.198,3.46,42.104,49.8775,2.13,40.6522,3754.948,305.1103,20,0.8667585,6,1.382345,81.62931,141.818,2.808511,0.9365445,29.41024,-74.70286,-5.215946,2.701324,1,8,8,6,6,6,7,7,10,10,11,13,13,15,16,16,15,15,18,18,19,18,18,18,17,17,15,15,15,15,15,16,18,14,15,14,12,10,9,8,7,7,7,5,4,4,4,3,1,1,0
